No,Title,Author,Year,DOI
76,the similar versus divergent effects of pride and happiness on the effectiveness of loyalty programs,"[{'AuN': 'felix septianto', 'AfN': 'university of auckland'}, {'AuN': 'jake an', 'AfN': 'university of new south wales'}, {'AuN': 'tung moi chiew', 'AfN': 'universiti malaysia sabah'}, {'AuN': 'widya paramita', 'AfN': 'gadjah mada university'}, {'AuN': 'istiharini tanudharma', 'AfN': 'parahyangan catholic university'}]",2019,10.1016/j.jbusres.2019.02.021
77,the experience of family caregivers of patients with cancer in an asian country a grounded theory approach,"[{'AuN': 'martina sinta kristanti', 'AfN': 'radboud university nijmegen'}, {'AuN': 'martina sinta kristanti', 'AfN': 'gadjah mada university'}, {'AuN': 'christantie effendy', 'AfN': 'gadjah mada university'}, {'AuN': 'adi utarini', 'AfN': 'gadjah mada university'}, {'AuN': 'myrra vernooijdassen', 'AfN': 'radboud university nijmegen'}, {'AuN': 'yvonne engels', 'AfN': 'radboud university nijmegen'}]",2019,10.1177/0269216319833260
78,in silico and in vitro assay of hgv analogue as antibacterial,"[{'AuN': 'bambang wijianto', 'AfN': 'gadjah mada university'}, {'AuN': 'ritmaleni', 'AfN': 'gadjah mada university'}, {'AuN': 'hari purnomo', 'AfN': 'gadjah mada university'}, {'AuN': 'arief nurrochmad', 'AfN': 'gadjah mada university'}]",2019,10.22159/ijpps.2019v11i3.30581
79,genetic variation in selected individuals based on number of capsule in m5 sesame mutan lines detected by rapd,"[{'AuN': 'masruru kholida', 'AfN': 'gadjah mada university'}, {'AuN': 'taryono taryono', 'AfN': 'gadjah mada university'}, {'AuN': 'rani agustina wulandari', 'AfN': 'gadjah mada university'}]",2019,10.22146/ipas.32699
80,combined genetic effects of ret and nrg1 susceptibility variants on multifactorial hirschsprung disease in indonesia,"[{'AuN': 'gunadi', 'AfN': 'gadjah mada university'}, {'AuN': 'kristy iskandar', 'AfN': 'gadjah mada university'}, {'AuN': 'akhmad makhmudi', 'AfN': 'gadjah mada university'}, {'AuN': 'ashish kapoor', 'AfN': 'university of texas health science center at houston'}]",2019,10.1016/j.jss.2018.07.067
81,role of the pore structure of fe c catalysts on heterogeneous fenton oxidation,"[{'AuN': 'shinta amelia', 'AfN': 'gadjah mada university'}, {'AuN': 'shinta amelia', 'AfN': 'universitas ahmad dahlan'}, {'AuN': 'wahyudi budi sediawan', 'AfN': 'gadjah mada university'}, {'AuN': 'imam prasetyo', 'AfN': 'gadjah mada university'}, {'AuN': 'macarena munoz', 'AfN': 'autonomous university of madrid'}, {'AuN': 'teguh ariyanto', 'AfN': 'gadjah mada university'}]",2019,10.1016/j.jece.2019.102921
82,a rapid and efficient lithium ion recovery from seawater with tripropyl monoacetic acid calix 4 arene derivative employing droplet based microreactor system,"[{'AuN': 'yehezkiel steven kurniawan', 'AfN': 'saga university'}, {'AuN': 'ramachandra rao sathuluri', 'AfN': 'national institute of advanced industrial science and technology'}, {'AuN': 'ramachandra rao sathuluri', 'AfN': 'saga university'}, {'AuN': 'keisuke ohto', 'AfN': 'saga university'}, {'AuN': 'wataru iwasaki', 'AfN': 'national institute of advanced industrial science and technology'}, {'AuN': 'hidetaka kawakita', 'AfN': 'saga university'}, {'AuN': 'shintaro morisada', 'AfN': 'saga university'}, {'AuN': 'masaya miyazaki', 'AfN': 'hokkaido university'}, {'AuN': 'jumina', 'AfN': 'gadjah mada university'}]",2019,10.1016/j.seppur.2018.10.049
83,fast determination of phenolic compounds in rice grains by ultraperformance liquid chromatography coupled to photodiode array detection method development and validation,"[{'AuN': 'widiastuti setyaningsih', 'AfN': 'gadjah mada university'}, {'AuN': 'irfan e saputro', 'AfN': 'university of cadiz'}, {'AuN': 'ceferino carrera', 'AfN': 'university of cadiz'}, {'AuN': 'miguel palma', 'AfN': 'university of cadiz'}, {'AuN': 'carmelo garciabarroso', 'AfN': 'university of cadiz'}]",2019,10.1021/acs.jafc.8b05430
84,evidence for multiple ground rupturing earthquakes in the past 4 000 years along the pasuruan fault east java indonesia documentation of active normal faulting in the javan backarc,"[{'AuN': 'g i marliyani', 'AfN': 'gadjah mada university'}, {'AuN': 'j r arrowsmith', 'AfN': 'arizona state university'}, {'AuN': 'h helmi'}]",2019,10.1029/2018TC005255
85,formation of the heavy tar during bio oil pyrolysis a study based on fourier transform ion cyclotron resonance mass spectrometry,"[{'AuN': 'zhe xiong', 'AfN': 'huazhong university of science and technology'}, {'AuN': 'hengda han', 'AfN': 'huazhong university of science and technology'}, {'AuN': 'muhammad mufti azis', 'AfN': 'gadjah mada university'}, {'AuN': 'xun hu', 'AfN': 'university of jinan'}, {'AuN': 'yi wang', 'AfN': 'huazhong university of science and technology'}, {'AuN': 'sheng su', 'AfN': 'huazhong university of science and technology'}, {'AuN': 'song hu', 'AfN': 'huazhong university of science and technology'}, {'AuN': 'jun xiang', 'AfN': 'huazhong university of science and technology'}]",2019,10.1016/j.fuel.2018.10.151
86,apoptosis induction on human breast cancer t47d cell line by extracts of ancorina sp,"[{'AuN': 'woro anindito sri tunjung', 'AfN': 'gadjah mada university'}, {'AuN': 'puspa restu sayekti', 'AfN': 'gadjah mada university'}]",2019,10.12688/f1000research.17584.1
87,surgical technique of late spontaneous iol capsular bag complex dislocation with low corneal endothelial cell density a case report,2019,
88,a new left right symmetry model,2019,
89,geological spatial plan toward groundwater resources in kertek wonosobo basin central java indonesia,"[{'AuN': 'lutfian rusdi daryono', 'AfN': 'hokkaido university'}, {'AuN': 'melania seta dhesty wijayaningsih', 'AfN': 'gadjah mada university'}, {'AuN': 'agus hendratno', 'AfN': 'gadjah mada university'}, {'AuN': 'mochamad nukman', 'AfN': 'gadjah mada university'}, {'AuN': 'eddy hartantyo', 'AfN': 'gadjah mada university'}, {'AuN': 'satoru kawasaki', 'AfN': 'hokkaido university'}]",2019,10.15243/jdmlm.2019.062.1595
90,a simulated annealing heuristic for the heterogeneous fleet pollution routing problem,"[{'AuN': 'vincent f yu', 'AfN': 'national taiwan university of science and technology'}, {'AuN': 'a a n perwira redi', 'AfN': 'national taiwan university of science and technology'}, {'AuN': 'a a n perwira redi', 'AfN': 'pertamina'}, {'AuN': 'parida jewpanya', 'AfN': 'rajamangala university of technology lanna'}, {'AuN': 'parida jewpanya', 'AfN': 'national taiwan university of science and technology'}, {'AuN': 'artya lathifah', 'AfN': 'national taiwan university of science and technology'}, {'AuN': 'artya lathifah', 'AfN': 'gadjah mada university'}, {'AuN': 'meilinda f n maghfiroh', 'AfN': 'tokyo institute of technology'}, {'AuN': 'meilinda f n maghfiroh', 'AfN': 'national taiwan university of science and technology'}, {'AuN': 'nur aini masruroh', 'AfN': 'gadjah mada university'}]",2019,10.1007/978-981-13-0451-4_10
91,delineating spring recharge areas inferred from morphological lithological and hydrological datasets on quaternary volcanic landscapes at the southern flank of rinjani volcano lombok island indonesia,"[{'AuN': 'ogi setiawan', 'AfN': 'gadjah mada university'}, {'AuN': 'junun sartohadi', 'AfN': 'gadjah mada university'}, {'AuN': 'm pramono hadi', 'AfN': 'gadjah mada university'}, {'AuN': 'djati mardiatno', 'AfN': 'gadjah mada university'}]",2019,10.1007/s11600-018-00244-4
92,effect of calcium and magnesium catalyst on pyrolysis kinetic of indonesian sugarcane bagasse for biofuel production,"[{'AuN': 'yano surya pradana', 'AfN': 'gadjah mada university'}, {'AuN': 'daniyanto', 'AfN': 'gadjah mada university'}, {'AuN': 'muhamad hartono', 'AfN': 'delft university of technology'}, {'AuN': 'laras prasakti', 'AfN': 'gadjah mada university'}, {'AuN': 'arief budiman', 'AfN': 'gadjah mada university'}]",2019,10.1016/j.egypro.2019.01.128
93,optimum seismic performance estimation of integrated multiple steel pipes bridge pier connected by shear panel damper with ann method,"[{'AuN': 'angga s fajar', 'AfN': 'gadjah mada university'}, {'AuN': 'akhmad aminullah', 'AfN': 'gadjah mada university'}]",2019,10.1051/matecconf/201925802011
94,in vitro cytotoxic anticancer potential of bioactive fraction isolated from indonesian tidal sponge calthropella sp,"[{'AuN': 'fitria susilowati', 'AfN': 'gadjah mada university'}, {'AuN': 'respati tri swasono', 'AfN': 'gadjah mada university'}, {'AuN': 'tatsufumi okino', 'AfN': 'hokkaido university'}, {'AuN': 'winarto haryadi', 'AfN': 'gadjah mada university'}]",2019,10.22159/ajpcr.2019.v12i1.23655
95,the sipoholon geothermal field and adjacent geothermal systems along the north central sumatra fault belt indonesia reviews on geochemistry tectonics and natural heat loss,"[{'AuN': 'mochamad nukman', 'AfN': 'gadjah mada university'}, {'AuN': 'manfred p hochstein', 'AfN': 'university of auckland'}]",2019,10.1016/j.jseaes.2018.11.007
96,synthesis and characterization of tin oxide multiwalled carbon nanotube composite material as carbon monoxide gas sensor,"[{'AuN': 'brian yuliarto', 'AfN': 'bandung institute of technology'}, {'AuN': 'daryl widia zulhendry', 'AfN': 'bandung institute of technology'}, {'AuN': 'ni luh wulan septiani', 'AfN': 'bandung institute of technology'}, {'AuN': 'irzaman', 'AfN': 'bandung institute of technology'}, {'AuN': 'ferdiansjah', 'AfN': 'gadjah mada university'}, {'AuN': 'mochammad zakki fahmi', 'AfN': 'airlangga university'}, {'AuN': 'nugraha'}]",2019,10.4028/www.scientific.net/MSF.947.35
97,synthesis and characterization of cu doped zirconium titanate as a potential visible light responsive photocatalyst,"[{'AuN': 'katarina rachma andita', 'AfN': 'gadjah mada university'}, {'AuN': 'rian kurniawan', 'AfN': 'gadjah mada university'}, {'AuN': 'akhmad syoufian', 'AfN': 'gadjah mada university'}]",2019,10.22146/ijc.39778
98,degradation of mechanically surface treated az31b magnesium alloy in 3 5 wt nacl solution,"[{'AuN': 'b arifvianto', 'AfN': 'gadjah mada university'}, {'AuN': 'suyitno', 'AfN': 'gadjah mada university'}, {'AuN': 'muslim mahardika', 'AfN': 'gadjah mada university'}]",2019,10.4028/www.scientific.net/MSF.948.237
99,optimisation of an ultrasound assisted extraction method for the simultaneous determination of phenolics in rice grains,"[{'AuN': 'widiastuti setyaningsih', 'AfN': 'gadjah mada university'}, {'AuN': 'irfan e saputro', 'AfN': 'university of cadiz'}, {'AuN': 'ceferino carrera', 'AfN': 'university of cadiz'}, {'AuN': 'miguel palma', 'AfN': 'university of cadiz'}]",2019,10.1016/j.foodchem.2019.02.107
100,ultrasound assisted synthesis of some curcumin analogs and their synergistic effect with ferulic acid on α amylase inhibition,"[{'AuN': 'siti khoiri inayah', 'AfN': 'gadjah mada university'}, {'AuN': 'harno dwi pranowo', 'AfN': 'gadjah mada university'}, {'AuN': 'tutik dwi wahyuningsih', 'AfN': 'gadjah mada university'}, {'AuN': 'chairil anwar', 'AfN': 'gadjah mada university'}]",2019,10.4028/www.scientific.net/MSF.948.120
101,synthesis of curcumin analogs under ultrasound irradiation for inhibiting α amylase,"[{'AuN': 'lana d t tantriasa', 'AfN': 'gadjah mada university'}, {'AuN': 'chairil anwar', 'AfN': 'gadjah mada university'}, {'AuN': 'endang astuti', 'AfN': 'gadjah mada university'}]",2019,10.4028/www.scientific.net/MSF.948.115
102,successful balloon mitral valvuloplasty in 21 week pregnant patient with severe mitral stenosis a case report and literature review,"[{'AuN': 'cynthia yosephine silitonga', 'AfN': 'gadjah mada university'}, {'AuN': 'nahar taufiq'}, {'AuN': 'budi yuli setianto'}]",2019,10.22146/aci.44555
103,conflict ethnicity and gender a money burning field experiment in indonesia,"[{'AuN': 'sweehoon chuah', 'AfN': 'rmit university'}, {'AuN': 'simon feeny', 'AfN': 'rmit university'}, {'AuN': 'robert hoffmann', 'AfN': 'rmit university'}, {'AuN': 'muhammad ryan sanjaya', 'AfN': 'rmit university'}, {'AuN': 'muhammad ryan sanjaya', 'AfN': 'gadjah mada university'}]",2019,10.1016/j.econlet.2019.01.010
104,synthesis and activity test of coumarin chalcone derivative as a colorimetric sensor for chicken spoilage indicator,"[{'AuN': 'nur hidayati dehani dwi linggayani', 'AfN': 'gadjah mada university'}, {'AuN': 'bambang purwono', 'AfN': 'gadjah mada university'}, {'AuN': 'idham darussalam mardjan', 'AfN': 'gadjah mada university'}]",2019,10.4028/www.scientific.net/MSF.948.153
105,explorative study on hipertension treatment among pregnant women,"[{'AuN': 'anis ristyaningsih', 'AfN': 'gadjah mada university'}, {'AuN': 'fivy kurniawati', 'AfN': 'gadjah mada university'}, {'AuN': 'nanang munif yasin', 'AfN': 'gadjah mada university'}]",2019,10.22146/jmpf.40929
106,hydrodynamic characteristics of the microbubble dissolution in liquid using orifice type microbubble generator,"[{'AuN': 'wibawa endra juwana', 'AfN': 'gadjah mada university'}, {'AuN': 'arif widyatama', 'AfN': 'gadjah mada university'}, {'AuN': 'okto dinaryanto'}, {'AuN': 'wiratni budhijanto', 'AfN': 'gadjah mada university'}, {'AuN': 'indarto', 'AfN': 'gadjah mada university'}, {'AuN': 'deendarlianto', 'AfN': 'gadjah mada university'}]",2019,10.1016/j.cherd.2018.11.017
107,persuasive technology for enhanced learning behavior in higher education,"[{'AuN': 'yohana dewi lulu widyasari', 'AfN': 'gadjah mada university'}, {'AuN': 'lukito edi nugroho', 'AfN': 'gadjah mada university'}, {'AuN': 'adhistya erna permanasari', 'AfN': 'gadjah mada university'}]",2019,10.1186/s41239-019-0142-5
108,first evidence of the presence of genotype 1 of japanese encephalitis virus in culex gelidus in indonesia,"[{'AuN': 'triwibowo ambar garjito', 'AfN': 'university of montpellier'}, {'AuN': 'triwibowo ambar garjito', 'AfN': 'institut de recherche pour le developpement'}, {'AuN': 'mega tyas prihatin'}, {'AuN': 'lulus susanti'}, {'AuN': 'dhian prastowo'}, {'AuN': 'siti rofiatus sa adah'}, {'AuN': 'yulian taviv'}, {'AuN': 'tri baskoro tunggul satoto', 'AfN': 'gadjah mada university'}, {'AuN': 'joko waluyo'}, {'AuN': 'sylvie manguin', 'AfN': 'university of montpellier'}, {'AuN': 'sylvie manguin', 'AfN': 'institut de recherche pour le developpement'}, {'AuN': 'roger frutos', 'AfN': 'university of montpellier'}]",2019,10.1186/s13071-018-3285-7
109,development of a lamp assay with a portable device for real time detection of begomoviruses under field conditions,"[{'AuN': 'fariha wilisiani', 'AfN': 'tokyo university of agriculture and technology'}, {'AuN': 'aika tomiyama', 'AfN': 'utsunomiya university'}, {'AuN': 'hiroshi katoh', 'AfN': 'utsunomiya university'}, {'AuN': 'sedyo hartono', 'AfN': 'gadjah mada university'}, {'AuN': 'yutaro neriya', 'AfN': 'utsunomiya university'}, {'AuN': 'hisashi nishigawa', 'AfN': 'tokyo university of agriculture and technology'}, {'AuN': 'hisashi nishigawa', 'AfN': 'utsunomiya university'}, {'AuN': 'tomohide natsuaki', 'AfN': 'tokyo university of agriculture and technology'}, {'AuN': 'tomohide natsuaki', 'AfN': 'utsunomiya university'}]",2019,10.1016/j.jviromet.2018.10.005
110,variations and phenetic analysis of peanut cultivars arachis hypogaea l based on morphological characteristics,"[{'AuN': 'purnomo purnomo', 'AfN': 'gadjah mada university'}, {'AuN': 'nurul khotimah', 'AfN': 'gadjah mada university'}]",2019,10.22146/jtbb.39390
111,application of time domain induced polarization tdip methods to metallic minerals prospect on kasihan region pacitan regency east java indonesia,2019,
112,cellular uptake evaluation of pentagamaboronon 0 pgb 0 for boron neutron capture therapy bnct against breast cancer cells,"[{'AuN': 'adam hermawan', 'AfN': 'gadjah mada university'}, {'AuN': 'ratna asmah susidarti', 'AfN': 'gadjah mada university'}, {'AuN': 'ratna dwi ramadani', 'AfN': 'gadjah mada university'}, {'AuN': 'lailatul qodria', 'AfN': 'gadjah mada university'}, {'AuN': 'rohmad yudi utomo', 'AfN': 'gadjah mada university'}, {'AuN': 'miki ishimura', 'AfN': 'osaka prefecture university'}, {'AuN': 'yoshihide hattori', 'AfN': 'osaka prefecture university'}, {'AuN': 'yoichiro ohta', 'AfN': 'osaka prefecture university'}, {'AuN': 'mitsunori kirihata', 'AfN': 'osaka prefecture university'}, {'AuN': 'edy meiyanto', 'AfN': 'gadjah mada university'}]",2019,10.1007/s10637-019-00765-9
113,in silico approach in evaluation of jack bean canavalia ensiformis canavalin protein as precursors of bioactive peptides with dual antioxidant and angiotensin i converting enzyme inhibitor,"[{'AuN': 'zulvana anggraeni harvian', 'AfN': 'gadjah mada university'}, {'AuN': 'andriati ningrum', 'AfN': 'gadjah mada university'}, {'AuN': 'sri anggrahini', 'AfN': 'gadjah mada university'}, {'AuN': 'widiastuti setyaningsih', 'AfN': 'gadjah mada university'}]",2019,10.4028/www.scientific.net/MSF.948.85
114,analysis of the tourist experience of management of a heritage tourism product case study of the sultan palace of yogyakarta indonesia,"[{'AuN': 'ani wijayanti', 'AfN': 'gadjah mada university'}, {'AuN': 'janianton damanik', 'AfN': 'gadjah mada university'}]",2019,10.1080/1743873X.2018.1494182
115,stunting is not a synonym of malnutrition,"[{'AuN': 'christiane scheffler', 'AfN': 'university of potsdam'}, {'AuN': 'michael hermanussen'}, {'AuN': 'barry bogin', 'AfN': 'loughborough university'}, {'AuN': 'd s liana'}, {'AuN': 'f taolin'}, {'AuN': 'p m v p cempaka'}, {'AuN': 'm irawan'}, {'AuN': 'l f ibbibah'}, {'AuN': 'n k mappapa'}, {'AuN': 'm k e payong'}, {'AuN': 'a v homalessy'}, {'AuN': 'a takalapeta'}, {'AuN': 's apriyanti'}, {'AuN': 'm g manoeroe'}, {'AuN': 'f r dupe'}, {'AuN': 'r r k ratri'}, {'AuN': 's y touw'}, {'AuN': 'b j murtani'}, {'AuN': 'r nunuhitu'}, {'AuN': 'r puspitasari'}, {'AuN': 'i k riandra', 'AfN': 'udayana university'}, {'AuN': 'a s liwan', 'AfN': 'udayana university'}, {'AuN': 'p amandari', 'AfN': 'udayana university'}, {'AuN': 'a a i permatasari', 'AfN': 'udayana university'}, {'AuN': 'm julia', 'AfN': 'gadjah mada university'}, {'AuN': 'j batubara', 'AfN': 'university of indonesia'}, {'AuN': 'a pulungan', 'AfN': 'university of indonesia'}]",2019,10.1038/s41430-019-0439-4
116,proceed with caution potential challenges and risks of developing healthcare tourism in indonesia,"[{'AuN': 'yodi mahendradhata', 'AfN': 'gadjah mada university'}]",2019,10.1080/17441692.2018.1504224
117,the role of reduced graphene oxide concentration as ablated material on optical properties of graphene quantum dots,"[{'AuN': 'fiqhri heda murdaka', 'AfN': 'gadjah mada university'}, {'AuN': 'ahmad kusumaatmaja', 'AfN': 'gadjah mada university'}, {'AuN': 'isnaeni'}, {'AuN': 'iman santoso', 'AfN': 'gadjah mada university'}]",2019,10.4028/www.scientific.net/MSF.948.267
118,factors causing failure of the redd program implementation in central kalimantan,2019,
119,effect of zeolite addition on the properties of bioplastic composites of carboxymethyl cellulose urea,"[{'AuN': 'indriana kartini', 'AfN': 'gadjah mada university'}, {'AuN': 'kukuh handaru iskandar', 'AfN': 'gadjah mada university'}, {'AuN': 'chotimah', 'AfN': 'gadjah mada university'}, {'AuN': 'eko sri kunarti', 'AfN': 'gadjah mada university'}, {'AuN': 'rochmadi', 'AfN': 'gadjah mada university'}]",2019,10.4028/www.scientific.net/MSF.948.175
120,polyacrylamide coated on quartz crystal microbalance electrodes for highly sensitive sensor of acetic acid,"[{'AuN': 'ahmad rizani', 'AfN': 'gadjah mada university'}, {'AuN': 'sulis setyawati winingsih', 'AfN': 'gadjah mada university'}, {'AuN': 'aditya rianjanu', 'AfN': 'gadjah mada university'}, {'AuN': 'trisna julian', 'AfN': 'gadjah mada university'}, {'AuN': 'shidiq nur hidayat', 'AfN': 'gadjah mada university'}, {'AuN': 'ahmad kusumaatmaja', 'AfN': 'gadjah mada university'}, {'AuN': 'roto roto', 'AfN': 'gadjah mada university'}, {'AuN': 'kuwat triyana', 'AfN': 'gadjah mada university'}]",2019,10.4028/www.scientific.net/MSF.948.254
121,polyethyleneimine modified quartz crystal microbalance and its characteristics for detecting acetic acid,"[{'AuN': 'dewi purwati', 'AfN': 'gadjah mada university'}, {'AuN': 'trisna julian', 'AfN': 'gadjah mada university'}, {'AuN': 'shidiq nur hidayat', 'AfN': 'gadjah mada university'}, {'AuN': 'aditya rianjanu', 'AfN': 'gadjah mada university'}, {'AuN': 'ahmad kusumaatmaja', 'AfN': 'gadjah mada university'}, {'AuN': 'kuwat triyana', 'AfN': 'gadjah mada university'}, {'AuN': 'roto roto', 'AfN': 'gadjah mada university'}]",2019,10.4028/www.scientific.net/MSF.948.294
122,rediscovery of micryletta inornata boulenger 1890 from sumatra redescription molecular identity and taxonomic implications,"[{'AuN': 'farits alhadi', 'AfN': 'bogor agricultural university'}, {'AuN': 'amir hamidy', 'AfN': 'indonesian institute of sciences'}, {'AuN': 'achmad farajallah', 'AfN': 'bogor agricultural university'}, {'AuN': 'misbahul munir', 'AfN': 'indonesian institute of sciences'}, {'AuN': 'vestidhia yunisya atmaja', 'AfN': 'gadjah mada university'}, {'AuN': 'sonali garg', 'AfN': 'university of delhi'}, {'AuN': 's d biju', 'AfN': 'university of delhi'}, {'AuN': 'eric n smith', 'AfN': 'university of texas at arlington'}]",2019,10.11646/zootaxa.4613.1.5
123,the revised method of quantitative detection of animal origin bovine and porcine gelatin difference using surface plasmon resonance based biosensor,"[{'AuN': 'devy pramudyah wardani', 'AfN': 'gadjah mada university'}, {'AuN': 'muhammad arifin', 'AfN': 'gadjah mada university'}, {'AuN': 'kamsul abraha', 'AfN': 'gadjah mada university'}]",2019,10.4028/www.scientific.net/MSF.948.146
124,experimental study on the hydrodynamic behavior of gas liquid air water two phase flow near the transition to slug flow in horizontal pipes,"[{'AuN': 'deendarlianto', 'AfN': 'gadjah mada university'}, {'AuN': 'andinusa rahmandhika', 'AfN': 'gadjah mada university'}, {'AuN': 'arif widyatama', 'AfN': 'gadjah mada university'}, {'AuN': 'okto dinaryanto'}, {'AuN': 'adhika widyaparaga', 'AfN': 'gadjah mada university'}, {'AuN': 'indarto', 'AfN': 'gadjah mada university'}]",2019,10.1016/j.ijheatmasstransfer.2018.10.085
125,fabrication of copper nanowire coated by silver nanocrystal for protection of oxidation transparent conductive electrode,"[{'AuN': 'dedi mardiansyah', 'AfN': 'gadjah mada university'}, {'AuN': 'dyah uswatun khasanah', 'AfN': 'gadjah mada university'}, {'AuN': 'kuwat triyana', 'AfN': 'gadjah mada university'}, {'AuN': 'harsojo', 'AfN': 'gadjah mada university'}]",2019,10.4028/www.scientific.net/MSF.948.243
126,postseismic deformation following the 2 july 2013 mw 6 1 aceh indonesia earthquake estimated using gps data,"[{'AuN': 'endra gunawan', 'AfN': 'bandung institute of technology'}, {'AuN': 'sri widiyantoro', 'AfN': 'bandung institute of technology'}, {'AuN': 'zulfakriza', 'AfN': 'bandung institute of technology'}, {'AuN': 'irwan meilano', 'AfN': 'bandung institute of technology'}, {'AuN': 'cecep pratama', 'AfN': 'gadjah mada university'}]",2019,10.1016/j.jseaes.2019.03.020
127,applying photovoice to the study of asian immigrants information needs,"[{'AuN': 'safirotu khoir', 'AfN': 'gadjah mada university'}, {'AuN': 'jia tina du', 'AfN': 'university of south australia'}, {'AuN': 'robert m davison'}]",2019,10.1007/978-3-030-15742-5_21
128,effect of tuyer distance above grate on propagation front and performance of downdraft gasifier with the feedstock of rice husk,"[{'AuN': 'a a p susastriawan', 'AfN': 'gadjah mada university'}, {'AuN': 'harwin saptoadi', 'AfN': 'gadjah mada university'}, {'AuN': 'purnomo', 'AfN': 'gadjah mada university'}]",2019,10.1016/j.renene.2018.11.110
129,synthesis and characterization of mg oh 2 impregnated activated carbon adsorbent from coconut shell,"[{'AuN': 'andri saputra', 'AfN': 'gadjah mada university'}, {'AuN': 'hary sulistyo', 'AfN': 'gadjah mada university'}, {'AuN': 'deni swantomo'}]",2019,10.4028/www.scientific.net/MSF.948.49
130,hydrogen bond stability of quinazoline derivatives compounds in complex against egfr using molecular dynamics simulation,"[{'AuN': 'herlina rasyid', 'AfN': 'gadjah mada university'}, {'AuN': 'bambang purwono', 'AfN': 'gadjah mada university'}, {'AuN': 'thomas s hofer', 'AfN': 'university of innsbruck'}, {'AuN': 'harno dwi pranowo', 'AfN': 'gadjah mada university'}]",2019,10.22146/ijc.39567
131,chitosan pectin stearic acid film for controlled release of curcumin,"[{'AuN': 'dwi siswanta', 'AfN': 'gadjah mada university'}, {'AuN': 'fithriya hasanah', 'AfN': 'gadjah mada university'}, {'AuN': 'heni octaviani', 'AfN': 'gadjah mada university'}, {'AuN': 'mudasir mudasir', 'AfN': 'gadjah mada university'}]",2019,10.4028/www.scientific.net/MSF.948.69
132,a comparison of sodium lignosulfonate sls synthesis from black liquor lignin and commercial lignin,"[{'AuN': 'nita ariestiana putri', 'AfN': 'gadjah mada university'}, {'AuN': 'muhammad mufti azis', 'AfN': 'gadjah mada university'}, {'AuN': 'suryo purwono', 'AfN': 'gadjah mada university'}]",2019,10.4028/www.scientific.net/MSF.948.206
133,antibacterial activity of tio2 ag nanoparticle under visible light,"[{'AuN': 'endang tri wahyuni', 'AfN': 'gadjah mada university'}, {'AuN': 'roto roto', 'AfN': 'gadjah mada university'}, {'AuN': 'mirma prameswari', 'AfN': 'gadjah mada university'}]",2019,10.4028/www.scientific.net/MSF.948.33
134,engineering of bioceramics based scaffold and its clinical applications in dentistry,"[{'AuN': 'ika dewi ana', 'AfN': 'gadjah mada university'}]",2019,10.1002/9781119372097.ch9
135,lava dome changes detection at agung mountain during high level of volcanic activity using uav photogrammetry,"[{'AuN': 'r andaru', 'AfN': 'national cheng kung university'}, {'AuN': 'r andaru', 'AfN': 'gadjah mada university'}, {'AuN': 'jiann yeou rau', 'AfN': 'national cheng kung university'}]",2019,10.5194/isprs-archives-XLII-2-W13-173-2019
136,proses pengembangan social enterprise agriculture studi biografi pada agradaya,"[{'AuN': 'karlin maulinda', 'AfN': 'gadjah mada university'}]",2019,10.22146/studipemudaugm.40114
137,christianity and ecology a critical study on the contribution of sda theology toward ecology,"[{'AuN': 'm rizal abdi', 'AfN': 'gadjah mada university'}, {'AuN': 'ferry goodman pardamean', 'AfN': 'gadjah mada university'}]",2019,10.22146/kawistara.29789
138,study of seawater intrusion in deep aquifers of semarang coast using natural isotopes and hydrochemicals,"[{'AuN': 'agus budi wijatna', 'AfN': 'gadjah mada university'}, {'AuN': 'muhammad kayis', 'AfN': 'university of science and technology of china'}, {'AuN': 'satrio satrio'}, {'AuN': 'evarista ristin pujiindiyati'}]",2019,10.17014/ijog.6.1.17-28
139,nanostructured titanium dioxide layer combined with reactive functional groups as a promising biofunctional surface for biomedical applications,"[{'AuN': 'chi ming wu', 'AfN': 'taipei medical university'}, {'AuN': 'chungming liu', 'AfN': 'china medical university'}, {'AuN': 'keng liang ou'}, {'AuN': 'hsi jen chiang', 'AfN': 'taipei medical university'}, {'AuN': 'erwan sugiatno', 'AfN': 'gadjah mada university'}, {'AuN': 'chia hung wu', 'AfN': 'national yang ming university'}, {'AuN': 'chia hung wu', 'AfN': 'taipei veterans general hospital'}, {'AuN': 'hsiu ju yen', 'AfN': 'taipei medical university hospital'}, {'AuN': 'hsin hua chou', 'AfN': 'taipei medical university'}]",2019,10.1016/j.ceramint.2019.01.212
140,universal mitochondrial 16s rrna biomarker for mini barcode to identify fish species in malaysian fish products,"[{'AuN': 'm a motalib hossain', 'AfN': 'university of malaya'}, {'AuN': 'syed muhammad kamal uddin', 'AfN': 'university of malaya'}, {'AuN': 'zaira zaman chowdhury', 'AfN': 'university of malaya'}, {'AuN': 'sharmin sultana', 'AfN': 'university of malaya'}, {'AuN': 'mohd rafie johan', 'AfN': 'university of malaya'}, {'AuN': 'abdul rohman', 'AfN': 'gadjah mada university'}, {'AuN': 'yuny erwanto', 'AfN': 'gadjah mada university'}, {'AuN': 'md eaqub ali', 'AfN': 'university of malaya'}]",2019,10.1080/19440049.2019.1580389
