No,Title,Author,Year,DOI
411,caries risk profiles amongst preschool aged children living in the sleman district of yogyakarta indonesia,"[{'AfN': 'gadjah mada university', 'AuN': 'elastria widita'}, {'AfN': 'gadjah mada university', 'AuN': 'yuni pamardiningsih'}, {'AfN': 'gadjah mada university', 'AuN': 'christia a w vega'}]",2017,10.14693/jdi.v24i1.994
412,a correlational study between nutritional status and severity of rotavirus diarrhea in children under five years in bandung indonesia,"[{'AfN': 'padjadjaran university', 'AuN': 'yudith setiati ermaya'}, {'AfN': 'padjadjaran university', 'AuN': 'dwi prasetyo'}, {'AfN': 'padjadjaran university', 'AuN': 'iesje martiza sabaroedin'}, {'AfN': 'gadjah mada university', 'AuN': 'yati soenarto'}]",2017,10.17554/j.issn.2224-3992.2017.06.667
413,accuracy assessments of pan sharpened image for benthic habitats mapping,"[{'AfN': 'gadjah mada university', 'AuN': 'pramaditya wicaksono'}, {'AfN': 'gadjah mada university', 'AuN': 'faza adhimah'}]",2017,10.14710/geoplanning.4.1.27-40
414,hot tearing susceptibility of aluminum alloys using crcm horizontal mold,"[{'AfN': 'gadjah mada university', 'AuN': 'hasan akhyar'}, {'AfN': 'syiah kuala university', 'AuN': 'hasan akhyar'}, {'AfN': 'gadjah mada university', 'AuN': 'viktor malau'}, {'AfN': 'gadjah mada university', 'AuN': 'suyitno'}, {'AfN': 'gadjah mada university', 'AuN': 'priyo tri iswanto'}]",2017,10.1016/j.rinp.2017.02.041
415,spreading dynamics of corrosion on material surface using site percolation model,"[{'AfN': 'gadjah mada university', 'AuN': 'ramadian ridho illahi'}, {'AfN': 'gadjah mada university', 'AuN': 'fakhrudin nugroho'}, {'AfN': 'gadjah mada university', 'AuN': 'pekik nurwantoro'}]",2017,10.4028/www.scientific.net/MSF.901.69
416,comparison of poly aluminium chloride pac and aluminium sulphate coagulants efficiency in waste water treatment plant,2017,
417,changes in the soil ph ec available p doc and inorganic n after land use change from rice paddy in northeast japan,"[{'AfN': 'gadjah mada university', 'AuN': 'patria novita kusumawardani'}, {'AfN': 'yamagata university', 'AuN': 'weiguo cheng'}, {'AfN': 'gadjah mada university', 'AuN': 'benito heru purwanto'}, {'AfN': 'gadjah mada university', 'AuN': 'sri nuryani hidayah utami'}]",2017,10.20527/jwem.v5i2.138
418,dechlorophyllation of cosmos caudatus kunth morinda citrifolia and mangifera indica l leaves methanolic extract by electrocoagulation technique,"[{'AfN': 'gadjah mada university', 'AuN': 'ratna budhi pebriana'}, {'AfN': 'gadjah mada university', 'AuN': 'endang lukitaningsih'}, {'AfN': 'gadjah mada university', 'AuN': 'siti mufidatul khasanah'}]",2017,10.22146/mot.31555
419,effectiveness of ticagrelor compared to clopidogrel in reducing the risk of major adverse cardiovascular events in patients with coronary heart disease after percutaneous coronary intervention,"[{'AuN': 'hendra wana nurâ amin'}, {'AfN': 'gadjah mada university', 'AuN': 'iwan dwiprahasto'}, {'AfN': 'gadjah mada university', 'AuN': 'erna kristin'}]",2017,10.22159/ijpps.2017v9i9.20361
420,relationship of adherence self efficacy social support quality of health care and psychological response of parens towards quality of life of children with tuberculosis in yogyakarta indonesia,"[{'AfN': 'gadjah mada university', 'AuN': 'lely lusmilasari'}, {'AfN': 'gadjah mada university', 'AuN': 'akhmadi akhmadi'}, {'AfN': 'gadjah mada university', 'AuN': 'rochma dwi rahayu'}, {'AfN': 'gadjah mada university', 'AuN': 'jeki rahmawati'}, {'AfN': 'gadjah mada university', 'AuN': 'ardhy khartika'}, {'AfN': 'gadjah mada university', 'AuN': 'sefti rukmana'}]",2017,10.33546/bnj.51
421,histopathological features of primary nephrotic syndrome in children,"[{'AfN': 'gadjah mada university', 'AuN': 'm p damanik'}, {'AfN': 'kobe university', 'AuN': 'n yoshikawa'}]",2017,10.14238/pi38.1-2.1998.20-8
422,new lubricant from used cooking oil cyclic ketal of ethyl 9 10 dihydroxyoctadecanoate,"[{'AfN': 'gadjah mada university', 'AuN': 'yehezkiel steven kurniawan'}, {'AfN': 'indonesian institute of sciences', 'AuN': 'muslih anwar'}, {'AfN': 'indonesian institute of sciences', 'AuN': 'tutik dwi wahyuningsih'}]",2017,10.4028/www.scientific.net/MSF.901.135
423,correlation between the slaughter weight and carcass weight of cattle in kebumen central java,2017,
424,intelligent system e learning modeling according to learning styles and level of ability of students,"[{'AuN': 'utomo budiyanto'}, {'AfN': 'gadjah mada university', 'AuN': 'sri hartati'}, {'AfN': 'gadjah mada university', 'AuN': 's n azhari'}, {'AfN': 'yogyakarta state university', 'AuN': 'djemari mardapi'}]",2017,10.1007/978-981-10-7242-0_24
425,ethanolic extract of hedyotis corymbosa and its combination with 5 fu inhibit cyclin d expression on widr colorectal cancer cell,"[{'AfN': 'gadjah mada university', 'AuN': 'argandita meiftasari'}, {'AfN': 'gadjah mada university', 'AuN': 'w p januar caesar'}, {'AfN': 'gadjah mada university', 'AuN': 'annisa novarina'}, {'AfN': 'gadjah mada university', 'AuN': 'w julika yovi'}, {'AfN': 'gadjah mada university', 'AuN': 'riris istighfari jenie'}]",2017,10.14499/indonesianjcanchemoprev7iss1pp25-30
426,urban energy scenario the case of kathmandu valley,"[{'AfN': 'kathmandu college of management', 'AuN': 'maria e i shrestha'}, {'AfN': 'gadjah mada university', 'AuN': 'junun sartohadi'}, {'AfN': 'gadjah mada university', 'AuN': 'mohammad kholid ridwan'}, {'AfN': 'gadjah mada university', 'AuN': 'dyah r hizbaron'}]",2017,10.5614/j.eng.technol.sci.2017.49.2.4
427,rule based and genetic algorithm for automatic gamelan music composition,"[{'AuN': 'khafiizh hastuti'}, {'AfN': 'gadjah mada university', 'AuN': 'azhari azhari'}, {'AfN': 'gadjah mada university', 'AuN': 'aina musdholifah'}, {'AuN': 'rahayu supanggah'}]",2017,10.15866/iremos.v10i3.11479
428,guidelines for analysis on measuring interrater reliability of nursing outcome classification,"[{'AfN': 'gadjah mada university', 'AuN': 'intansari nurjannah'}, {'AfN': 'gadjah mada university', 'AuN': 'sri marga siwi'}]",2017,10.18203/2320-6012.ijrms20171220
429,the optimum conditions of carboxymethyl chitosan synthesis on drug delivery application and its release of kinetics study,"[{'AfN': 'diponegoro university', 'AuN': 'parsaoran siahaan'}, {'AfN': 'diponegoro university', 'AuN': 'nadira cahyaning mentari'}, {'AfN': 'diponegoro university', 'AuN': 'ustera octovindra wiedyanto'}, {'AfN': 'diponegoro university', 'AuN': 'dwi hudiyanti'}, {'AfN': 'diponegoro university', 'AuN': 'suci zulaikha hildayani'}, {'AfN': 'gadjah mada university', 'AuN': 'marlyn dian laksitorini'}]",2017,10.22146/ijc.24252
430,high performance silver nanowire film on flexible substrate prepared by meyer rod coating,"[{'AuN': 'junaidi'}, {'AfN': 'gadjah mada university', 'AuN': 'kuwat triyana'}, {'AfN': 'gadjah mada university', 'AuN': 'harsojo'}, {'AfN': 'gadjah mada university', 'AuN': 'edi suharyadi'}]",2017,10.1088/1757-899X/202/1/012055
431,the effect of cumin cuminum cyminum addition as source of essential oils on nutrien digestibility vfa amonia and methan production,2017,
432,well placement optimisation in gas condensate reservoirs using genetic algorithms,"[{'AuN': 'benson lamidi abdullatif'}, {'AuN': 'tsikplornu daniel edem'}, {'AfN': 'gadjah mada university', 'AuN': 'syouma hikmahtiar'}]",2017,10.2118/186251-MS
433,development of ftir spectroscopy in combination with chemometrics for analysis of rat meat in beef sausage employing three lipid extraction systems,"[{'AfN': 'gadjah mada university', 'AuN': 'ratna budhi pebriana'}, {'AfN': 'gadjah mada university', 'AuN': 'abdul rohman'}, {'AfN': 'gadjah mada university', 'AuN': 'endang lukitaningsih'}, {'AfN': 'gadjah mada university', 'AuN': 'sudjadi'}]",2017,10.1080/10942912.2017.1361969
434,the effectiveness of pbl problems from students and tutors perspectives,"[{'AfN': 'gadjah mada university', 'AuN': 'savitri shitarukmi'}, {'AfN': 'gadjah mada university', 'AuN': 'siti rokhmah projosasmito'}, {'AfN': 'maastricht university', 'AuN': 'herma roebertsen'}]",2017,10.22146/jpki.25364
435,cytotoxic activity of acidic ribosome inactivating proteins mirabilis jalapa l rip mj c nanoparticle formulated with low chain chitosan and low methylated pectin,"[{'AfN': 'gadjah mada university', 'AuN': 'monica kristiani'}, {'AfN': 'gadjah mada university', 'AuN': 'sismindari'}, {'AfN': 'gadjah mada university', 'AuN': 'ronny martien'}, {'AfN': 'gadjah mada university', 'AuN': 'hilda ismail'}, {'AfN': 'gadjah mada university', 'AuN': 'agustinus yuswanto'}]",2017,10.22159/ijpps.2017v9i8.18171
436,disaster risk reduction drr capacity and capability of local government in indonesia,"[{'AfN': 'gadjah mada university', 'AuN': 'esti anantasari'}, {'AfN': 'gns science', 'AuN': 'michele daly'}, {'AfN': 'gns science', 'AuN': 'phil j glassey'}, {'AfN': 'gns science', 'AuN': 'emily grace'}, {'AfN': 'gns science', 'AuN': 'm a coomer'}, {'AfN': 'gns science', 'AuN': 'richard woods'}]",2017,10.1007/978-3-319-54466-3_5
437,different 4t1 cells migration under caesalpinia sappan l and ficus septica burm f ethanolic extracts,"[{'AuN': 'sari haryanti'}, {'AfN': 'gadjah mada university', 'AuN': 'retno murwanti'}, {'AfN': 'gadjah mada university', 'AuN': 'herwandhani putri'}, {'AfN': 'gadjah mada university', 'AuN': 'gagas pradani nur ilmawati'}, {'AfN': 'gadjah mada university', 'AuN': 'suwijiyo pramono'}, {'AuN': 'edy meiyanto'}]",2017,10.14499/indonesianjcanchemoprev8iss1pp21-26
438,the genetic variations and relationship of madura tobacco nicotiana tabacum l based on molecular characteristics,"[{'AuN': 'fitri nadifah'}, {'AfN': 'gadjah mada university', 'AuN': 'budi setiadi daryono'}]",2017,10.22146/ijbiotech.10582
439,malaysia as an other in indonesian popular discourse,"[{'AfN': 'gadjah mada university', 'AuN': 'farabi fakih'}]",2017,10.1080/14649373.2017.1354687
440,mechanism of cytotoxic activity of chalcone derivatives against k562 leukemia cell lines,"[{'AfN': 'rmit university', 'AuN': 'arina novilla'}, {'AfN': 'gadjah mada university', 'AuN': 'mustofa'}, {'AfN': 'gadjah mada university', 'AuN': 'indwiani astuti'}, {'AfN': 'gadjah mada university', 'AuN': 'jumina'}, {'AfN': 'airlangga university', 'AuN': 'hery suwito'}]",2017,10.19106/JMedSci004904201701
441,managing differences and building trust challenges to u s china relations,2017,
442,easternization of post western international order appertaining confucianism into bandung conference legacy,2017,
443,a robust automated system for detecting and recognising the digit of electrical energy consumption number of the postpaid kwh meter,"[{'AuN': 'herryawan pujiharsono'}, {'AfN': 'gadjah mada university', 'AuN': 'hanung adi nugroho'}, {'AfN': 'gadjah mada university', 'AuN': 'oyas wahyunggoro'}]",2017,10.21924/cst.2.2.2017.61
444,indoor self localization via bluetooth low energy beacons,2017,
445,marine environmental suitability mapping for lobster sea cage culture in east lombok using remote sensing data and gis approaches,"[{'AfN': 'gadjah mada university', 'AuN': 'n f zealandia sarah'}, {'AfN': 'gadjah mada university', 'AuN': 'anggia rivani'}, {'AfN': 'gadjah mada university', 'AuN': 'bety puspitasari'}, {'AfN': 'gadjah mada university', 'AuN': 'firdian ikhwansyah'}, {'AfN': 'gadjah mada university', 'AuN': 'fonna maulidyah'}, {'AfN': 'gadjah mada university', 'AuN': 'ridho dwi d'}, {'AfN': 'gadjah mada university', 'AuN': 'sufiyana eka p'}, {'AfN': 'gadjah mada university', 'AuN': 'wirastuti widyatmanti'}]",2017,10.21534/ai.v17i2.60
446,persistent left superior vena cava in atrial septal defect sinus venosus type diagnosis with saline contrast echocardiography a case series,"[{'AfN': 'gadjah mada university', 'AuN': 'purwati pole rio'}, {'AfN': 'gadjah mada university', 'AuN': 'hasanah mumpuni'}, {'AfN': 'gadjah mada university', 'AuN': 'dyah wulan anggrahini'}, {'AfN': 'gadjah mada university', 'AuN': 'lucia kris dinarti'}]",2017,10.1002/ccr3.883
447,timing of land ocean groundwater nutrient fluxes from a tropical karstic region southern java indonesia,"[{'AuN': 'till oehler'}, {'AuN': 'elisabeth eiche'}, {'AfN': 'gadjah mada university', 'AuN': 'doni prakasa eka putra'}, {'AuN': 'dini adyasari'}, {'AfN': 'helmholtz centre for environmental research ufz', 'AuN': 'hanna hennig'}, {'AfN': 'helmholtz centre for environmental research ufz', 'AuN': 'ulf mallast'}, {'AuN': 'nils moosdorf'}]",2017,10.5194/hess-2017-621
448,energy efficient routing based on dynamic programming for wireless multimedia sensor networks wmsns,"[{'AuN': 'emansa hasri putra'}, {'AfN': 'gadjah mada university', 'AuN': 'risanuri hidayat'}, {'AfN': 'gadjah mada university', 'AuN': 'widyawan widyawan'}, {'AfN': 'gadjah mada university', 'AuN': 'i wayan mustika'}]",2017,10.1515/eletel-2017-0037
449,hellp syndrome in severe preeclampsia the perinatal outcomes,"[{'AfN': 'gadjah mada university', 'AuN': 'siti rahmayanti'}, {'AfN': 'gadjah mada university', 'AuN': 'detty siti nurdiati'}]",2017,10.1016/j.preghy.2016.10.017
450,the rolled up and tip vortices studies in the cfd model of the 3 d swept backward wind turbine blades,"[{'AfN': 'gadjah mada university', 'AuN': 'sutrisno'}, {'AfN': 'gadjah mada university', 'AuN': 'deendarlianto'}, {'AfN': 'gadjah mada university', 'AuN': 'tri agung rochmat'}, {'AfN': 'gadjah mada university', 'AuN': 'indarto'}, {'AuN': 'setyawan bekti wibowo'}, {'AuN': 'sigit iswahyudi'}, {'AuN': 'caesar wiratama'}, {'AuN': 'djatmiko bagus maulana erlambang'}]",2017,10.5539/mas.v11n12p118
451,skin regeneration effect of the glycosaminoglycans from liparis tessellatus eggs,"[{'AfN': 'chosun university', 'AuN': 'jaejoon lee'}, {'AfN': 'gyeongsang national university', 'AuN': 'bernadeth f ticar'}, {'AfN': 'gadjah mada university', 'AuN': 'zuliyati rohmah'}, {'AfN': 'gyeongsang national university', 'AuN': 'zuliyati rohmah'}, {'AuN': 'sihyang park'}, {'AfN': 'gyeongsang national university', 'AuN': 'dawon kang'}, {'AfN': 'gyeongsang national university', 'AuN': 'seokjoong kang'}, {'AfN': 'gyeongsang national university', 'AuN': 'byeongdae choi'}]",2017,10.1016/j.ijbiomac.2017.08.182
452,geochemistry of natural gas seepages in boto area bancak semarang central java,"[{'AfN': 'gadjah mada university', 'AuN': 'hendra amijaya'}, {'AfN': 'gadjah mada university', 'AuN': 'pracoyo adi pameco'}]",2017,10.17014/ijog.4.2.61-70
453,molecular docking of interaction between e cadherin protein and conformational structure of cyclic peptide adtc3 ac cadtpc nh2 simulated on 20 ns,"[{'AuN': 'atiatul manna'}, {'AfN': 'gadjah mada university', 'AuN': 'marlyn dian laksitorini'}, {'AuN': 'dwi hudiyanti'}, {'AuN': 'parsaoran siahaan'}]",2017,10.14710/jksa.20.1.30-36
454,the determination of metal content microbial contamination and dissolution assessment of the ethanol extract of pasak bumi root,"[{'AfN': 'universitas ahmad dahlan', 'AuN': 'laela hayu nurani'}, {'AuN': 'eka kumalasari'}, {'AuN': 'zainab zainab'}, {'AfN': 'gadjah mada university', 'AuN': 'achmad mursyidi'}, {'AfN': 'gadjah mada university', 'AuN': 'sitarina widyarini'}, {'AfN': 'gadjah mada university', 'AuN': 'abdul rohman'}]",2017,10.12928/pharmaciana.v7i2.6751
455,analysis of the indonesian vowel e for lip synchronization animation,"[{'AfN': 'gadjah mada university', 'AuN': 'anung rachman'}, {'AfN': 'gadjah mada university', 'AuN': 'risanuri hidayat'}, {'AfN': 'gadjah mada university', 'AuN': 'hanung adi nugroho'}]",2017,10.11591/eecsi.4.1035
456,the determinants of paddy field conversion in timor island east nusa tenggara province ntt,"[{'AfN': 'gadjah mada university', 'AuN': 'prischa lulan'}, {'AfN': 'gadjah mada university', 'AuN': 'dwidjono hadi darwanto'}, {'AfN': 'gadjah mada university', 'AuN': 'slamet hartono'}]",2017,10.22146/jae.26071
457,the effect of thickness of medium for silkworm tubifex sp culture using waste sludge of catfish cultivation,"[{'AfN': 'gadjah mada university', 'AuN': 'dindin suryadin'}, {'AfN': 'gadjah mada university', 'AuN': 'senny helmiati'}, {'AfN': 'gadjah mada university', 'AuN': 'rustadi rustadi'}]",2017,10.22146/jfs.26015
458,the roles of arbuscular mycorrhizal fungi in the intensity of the foot rot disease on pepper plant from the infected soil,"[{'AuN': 'norma fauziyah'}, {'AfN': 'gadjah mada university', 'AuN': 'bambang hadisutrisno'}, {'AfN': 'gadjah mada university', 'AuN': 'suryanti suryanti'}]",2017,10.15243/jdmlm.2017.044.937
459,decision making model for student assessment by unifying numerical and linguistic data,"[{'AfN': 'gadjah mada university', 'AuN': 'sri andayani'}, {'AfN': 'gadjah mada university', 'AuN': 'sri hartati'}, {'AfN': 'gadjah mada university', 'AuN': 'retantyo wardoyo'}, {'AfN': 'yogyakarta state university', 'AuN': 'djemari mardapi'}]",2017,10.11591/ijece.v7i1.pp363-373
460,penentuan klaster stasiun hujan menggunakan analisis komponen utama studi kasus di daerah istimewa yogyakarta,"[{'AfN': 'gadjah mada university', 'AuN': 'putu sudira'}]",2017,10.22146/agritech.13383
461,a potency and challenge of warehouse receipts system wrs implementation in niaga mukti cooperation cianjur,"[{'AfN': 'gadjah mada university', 'AuN': 'ukhwatul khasanah'}, {'AfN': 'gadjah mada university', 'AuN': 'dwidjono hadi darwanto'}, {'AfN': 'gadjah mada university', 'AuN': 'slamet hartono'}, {'AfN': 'gadjah mada university', 'AuN': 'liana fatma leslie pratiwi'}]",2017,10.22146/jae.32560
462,anxiety and competence achievement of midwifery students during midwifery clinical practice of maternal neonatal emergency,"[{'AuN': 'anis kusumawati'}, {'AfN': 'gadjah mada university', 'AuN': 'titi savitri prihatiningsih'}, {'AfN': 'gadjah mada university', 'AuN': 'yayi suryo prabandari'}]",2017,10.22146/jpki.32257
463,safe food handling knowledge attitude and practice of food handlers in hospital kitchen,"[{'AfN': 'gadjah mada university', 'AuN': 'daru lestantyo'}, {'AfN': 'gadjah mada university', 'AuN': 'adi heru husodo'}, {'AfN': 'gadjah mada university', 'AuN': 'susi iravati'}, {'AfN': 'diponegoro university', 'AuN': 'zahroh shaluhiyah'}]",2017,10.11591/ijphs.v6i4.10778
464,determination of effective functional monomer and solvent for r cathinone imprinted polymer using density functional theory and molecular dynamics simulation approaches,"[{'AuN': 'andrian saputra'}, {'AfN': 'gadjah mada university', 'AuN': 'karna wijaya'}, {'AfN': 'gadjah mada university', 'AuN': 'ria armunanto'}, {'AuN': 'lisa tania'}, {'AfN': 'gadjah mada university', 'AuN': 'iqmal tahir'}]",2017,10.22146/ijc.24311
465,prevalence and treatment cost of non communicable diseases related to smoking in indonesia,"[{'AfN': 'gadjah mada university', 'AuN': 'susi ari kristina'}, {'AfN': 'gadjah mada university', 'AuN': 'dwi endarti'}, {'AfN': 'gadjah mada university', 'AuN': 'chairun wiedyaningsih'}, {'AfN': 'gadjah mada university', 'AuN': 'a fahamsya'}]",2017,10.1016/j.jval.2017.08.1486
466,perceived service quality and patient satisfaction at pharmacy department in yogyakarta indonesia,"[{'AfN': 'gadjah mada university', 'AuN': 'a k zulkarnain'}, {'AfN': 'gadjah mada university', 'AuN': 'susi ari kristina'}, {'AfN': 'gadjah mada university', 'AuN': 'saraswati'}]",2017,10.1016/j.jval.2017.08.670
467,thermal decomposition and kinetic studies of pyrolysis of spirulina platensis residue,"[{'AfN': 'gadjah mada university', 'AuN': 'siti jamilatun'}, {'AfN': 'gadjah mada university', 'AuN': 'budhijanto budhijanto'}, {'AfN': 'gadjah mada university', 'AuN': 'rochmadi rochmadi'}, {'AfN': 'gadjah mada university', 'AuN': 'arief budiman'}]",2017,10.14710/ijred.6.3.193-201
468,the effect of combination of quercetin and glibenclamide on myocardial nuclear factor erythroid 2 related factor 2 nrf2 expression in type 2 diabetic rat,"[{'AfN': 'islamic university of indonesia', 'AuN': 'asri hendrawati'}, {'AfN': 'islamic university of indonesia', 'AuN': 'syaefudin ali akhmad'}, {'AfN': 'gadjah mada university', 'AuN': 'ahmad hamim sadewa'}, {'AfN': 'gadjah mada university', 'AuN': 'tasmini'}]",2017,10.3329/bjms.v16i2.31943
469,role of pharmacist in counseling asthma to improve patient adherence in yogyakarta,"[{'AfN': 'islamic university of indonesia', 'AuN': 'chynthia pradiftha sari'}, {'AfN': 'gadjah mada university', 'AuN': 'lukman hakim'}]",2017,10.22159/ajpcr.2017v10s3.21353
470,occurrence of chitinolytic bacteria in shrimp rusip and measurement of their chitin degrading enzyme activities,"[{'AfN': 'gadjah mada university', 'AuN': 'indun dewi puspita'}, {'AfN': 'gadjah mada university', 'AuN': 'ari wardani'}, {'AfN': 'gadjah mada university', 'AuN': 'rr oki arum puspitasari'}, {'AfN': 'gadjah mada university', 'AuN': 'prihati sih nugraheni'}, {'AfN': 'gadjah mada university', 'AuN': 'mgs muhammad prima putra'}, {'AfN': 'indonesian institute of sciences', 'AuN': 'sri pudjiraharti'}, {'AfN': 'gadjah mada university', 'AuN': 'ustadi ustadi'}]",2017,10.13057/biodiv/d180354
471,utilization of polystyrene waste for wall panel to produce green construction materials,"[{'AfN': 'gadjah mada university', 'AuN': 'suprapto siswosukarto'}, {'AfN': 'gadjah mada university', 'AuN': 'ashar saputra'}, {'AuN': 'i gede yohan kafrain'}]",2017,10.1016/j.proeng.2017.01.406
472,recognizing arabic letter utterance using convolutional neural network,"[{'AfN': 'gadjah mada university', 'AuN': 'rian adam rajagede'}, {'AfN': 'islamic university of indonesia', 'AuN': 'chandra kusuma dewa'}, {'AfN': 'gadjah mada university', 'AuN': 'afiahayati'}]",2017,10.1109/SNPD.2017.8022720
473,determination of allelopathic potential in mahogany swietenia macrophylla king leaf litter using sandwich method,"[{'AfN': 'gadjah mada university', 'AuN': 'arnia sari mukaromah'}, {'AfN': 'gadjah mada university', 'AuN': 'yekti asih purwestri'}, {'AfN': 'tokyo university of agriculture and technology', 'AuN': 'yoshiharu fujii'}]",2017,10.22146/ijbiotech.16456
474,low cost 3d surface reconstruction using stereo camera for small object,"[{'AfN': 'gadjah mada university', 'AuN': 'agus harjoko'}, {'AfN': 'gadjah mada university', 'AuN': 'roghib muhammad hujja'}, {'AfN': 'gadjah mada university', 'AuN': 'lukman awaludin'}]",2017,10.1109/ICSIGSYS.2017.7967057
475,prognostic factor of soluble st2 serum on 90 days major cardiovascular events in st elevation acute myocardial infarction patients with reperfusion therapy,"[{'AfN': 'gadjah mada university', 'AuN': 'pamrayogi hutomo'}, {'AfN': 'gadjah mada university', 'AuN': 'anggoro budi hartopo'}, {'AfN': 'gadjah mada university', 'AuN': 'indah sukmasari'}, {'AfN': 'gadjah mada university', 'AuN': 'ira puspitawati'}, {'AfN': 'gadjah mada university', 'AuN': 'putrika prastuti ratna gharini'}, {'AfN': 'gadjah mada university', 'AuN': 'budi yuli setianto'}]",2017,10.22146/aci.29680
476,non small cell lung carcinoma,"[{'AfN': 'gadjah mada university', 'AuN': 'suwandi suwandi'}, {'AfN': 'gadjah mada university', 'AuN': 'evi artsini'}, {'AfN': 'gadjah mada university', 'AuN': 'lina choridah'}]",2017,10.33748/jradidn.v2i2.56
477,the employment of uv spectroscopy combined with multivariate calibration for analysis of paracetamol propyphenazone and caffeine,"[{'AfN': 'gadjah mada university', 'AuN': 'abdul rohman'}, {'AfN': 'sanata dharma university', 'AuN': 'arief dzulfianto'}, {'AfN': 'sanata dharma university', 'AuN': 'florentinus dika octa riswanto'}]",2017,10.14499/indonesianjpharm28iss4pp191
478,context aware based location recommendation for elderly care,"[{'AfN': 'gadjah mada university', 'AuN': 'kurnianingsih'}, {'AfN': 'gadjah mada university', 'AuN': 'lukito edi nugroho'}, {'AfN': 'gadjah mada university', 'AuN': 'widyawan'}, {'AfN': 'gadjah mada university', 'AuN': 'lutfan lazuardi'}, {'AfN': 'king abdulaziz university', 'AuN': 'anton satria prabuwono'}]",2017,10.18517/ijaseit.7.5.3382
479,increasing bioethanol yield from fermentation of sweet sorghum sorghum bicolor l moench sap by mixed culture composed of two yeast strains,"[{'AfN': 'national center for science education', 'AuN': 'jasman'}, {'AfN': 'gadjah mada university', 'AuN': 'irfan dwidya prijambada'}, {'AfN': 'gadjah mada university', 'AuN': 'donny widianto'}, {'AfN': 'gadjah mada university', 'AuN': 'chusnul hidayat'}]",2017,10.17485/ijst/2017/v10i23/108231
480,cytotoxic effects of ethyl acetate fractions from secondary metabolites of streptomyces sp gmy01 on human breast cancer mcf7 cell lines,"[{'AfN': 'islamic university of indonesia', 'AuN': 'sista werdyani'}, {'AfN': 'gadjah mada university', 'AuN': 'nastiti wijayanti'}, {'AfN': 'islamic university of indonesia', 'AuN': 'annisa fitria'}, {'AfN': 'islamic university of indonesia', 'AuN': 'sari rahmawati'}]",2017,10.22159/ajpcr.2017v10s3.21351
481,antihypertensive drug treatment prescribed for essential hypertension in a private hospital in south sumatra indonesia,"[{'AfN': 'gadjah mada university', 'AuN': 'e kristin'}, {'AfN': 'lambung mangkurat university', 'AuN': 'a yasmina'}]",2017,10.1016/j.jval.2017.08.1393
482,the performance of cold formed steel long span roof structure combined with laminated timber cold formed steel laminated timber composite,"[{'AfN': 'gadjah mada university', 'AuN': 'inggar septhia irawati'}, {'AfN': 'gadjah mada university', 'AuN': 'ali awaludin'}, {'AfN': 'gadjah mada university', 'AuN': 'nicholas padua sebastian'}]",2017,10.1016/j.proeng.2017.01.417
483,experimental investigation on pre stressed polypropylene band,"[{'AfN': 'gadjah mada university', 'AuN': 'andreas sugijopranoto'}, {'AfN': 'gadjah mada university', 'AuN': 'andreas triwiyono'}, {'AfN': 'gadjah mada university', 'AuN': 'henricus priyosulistyo'}]",2017,10.1016/j.proeng.2017.01.432
484,deteksi ketersediaan slot parkir berbasis pengolahan citra digital menggunakan metode histogram of oriented gradients dan support vector machine,"[{'AfN': 'gadjah mada university', 'AuN': 'aditya riska putra'}, {'AuN': 'ika candradewi'}]",2017,10.22146/ijeis.15411
485,determination of the optimum hydraulic retention time in two stage anaerobic fluidized bed bioreactor for landfill leachate treatment,"[{'AfN': 'gadjah mada university', 'AuN': 'eli prasetyo'}, {'AfN': 'gadjah mada university', 'AuN': 'hanifrahmawan sudibyo'}, {'AfN': 'gadjah mada university', 'AuN': 'wiratni budhijanto'}]",2017,10.5614/j.eng.technol.sci.2017.49.3.7
486,accelerometer based recorder of fingers dynamic movements for post stroke rehabilitation,"[{'AfN': 'gadjah mada university', 'AuN': 'fajar akhmad dwiputra'}, {'AfN': 'gadjah mada university', 'AuN': 'balza achmad'}, {'AfN': 'gadjah mada university', 'AuN': 'faridah'}, {'AfN': 'gadjah mada university', 'AuN': 'herianto'}]",2017,10.18517/ijaseit.7.1.1973
487,prediction of dissolved oxygen on stepped spillway with different configuration,"[{'AuN': 'very dermawan'}, {'AfN': 'gadjah mada university', 'AuN': 'djoko legono'}, {'AuN': 'denik sri krisnayanti'}]",2017,10.11113/jt.v79.9907
488,the tolerance of photosynthesis of some maize cultivars zea mays l to waterlogging at different stages of growth,"[{'AfN': 'gadjah mada university', 'AuN': 'sri endang agustina rahayuningsih rahayuningsih'}, {'AfN': 'gadjah mada university', 'AuN': 'didik indradewa'}, {'AfN': 'gadjah mada university', 'AuN': 'endang sulistyaningsih'}, {'AfN': 'gadjah mada university', 'AuN': 'azwar maas'}]",2017,10.18517/ijaseit.7.4.2150
489,effect of lignoselulolitic fungus to enzimatic activity fiber frction and digestibility on fermentation process of cocoa pod,"[{'AuN': 'engkus ainul yakin'}, {'AfN': 'gadjah mada university', 'AuN': 'zaenal bachruddin'}, {'AfN': 'gadjah mada university', 'AuN': 'ristianto utomo'}, {'AfN': 'gadjah mada university', 'AuN': 'ria millati'}]",2017,10.21059/buletinpeternak.v41i3.22657
